page_number,naics_id,naics_description,sic_id,sic_description
page_49,522298,All Other Nondepository Credit Intermediation,6082,Foreign Trade and International Banks
page_49,522298,All Other Nondepository Credit Intermediation,6111,Federal and Federally Sponsored Credit
page_49,522298,All Other Nondepository Credit Intermediation,6141,Personal Credit Institutions
page_49,522298,All Other Nondepository Credit Intermediation,6153,Short-term Business Credit
page_49,522298,All Other Nondepository Credit Intermediation,6159,Miscellaneous Business Credit
page_49,522310,Mortgage and Nonmortgage Loan Brokers,6163,Loan Brokers
page_49,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",6099,Functions Related To Depository Banking
page_49,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",6153,Short-term Business Credit
page_49,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",7389,"Business Services, Nec"
page_49,522390,Other Activities Related to Credit Intermediation,6099,Functions Related To Depository Banking
page_49,522390,Other Activities Related to Credit Intermediation,6162,Mortgage Bankers and Correspondents
page_49,523110,Investment Banking and Securities Dealing,6211,Security Brokers and Dealers
page_49,523120,Securities Brokerage,6211,Security Brokers and Dealers
page_49,523130,Commodity Contracts Dealing,6099,Functions Related To Depository Banking
page_49,523130,Commodity Contracts Dealing,6221,"Commodity Contracts Brokers, Dealers"
page_49,523130,Commodity Contracts Dealing,6799,"Investors, Nec"
page_49,523140,Commodity Contracts Brokerage,6221,"Commodity Contracts Brokers, Dealers"
page_49,523210,Securities and Commodity Exchanges,6231,Security and Commodity Exchanges
page_49,523910,Miscellaneous Intermediation,6153,Short-term Business Credit
page_49,523910,Miscellaneous Intermediation,6211,Security Brokers and Dealers
page_49,523910,Miscellaneous Intermediation,6792,Oil Royalty Traders
page_49,523910,Miscellaneous Intermediation,6799,"Investors, Nec"
page_49,523920,Portfolio Management,6282,Investment Advice
page_49,523920,Portfolio Management,6371,"Pension, Health, and Welfare Funds"
page_49,523920,Portfolio Management,6733,"Trusts, Nec"
page_49,523920,Portfolio Management,6799,"Investors, Nec"
page_49,523930,Investment Advice,6282,Investment Advice
page_49,523991,"Trust, Fiduciary, and Custody Activities",6091,Nondeposit Trust Facilities
page_49,523991,"Trust, Fiduciary, and Custody Activities",6099,Functions Related To Depository Banking
page_49,523991,"Trust, Fiduciary, and Custody Activities",6289,Security and Commodity Service
page_49,523991,"Trust, Fiduciary, and Custody Activities",6733,"Trusts, Nec"
page_49,523999,Miscellaneous Financial Investment Activities,6211,Security Brokers and Dealers
page_49,523999,Miscellaneous Financial Investment Activities,6289,Security and Commodity Service
page_49,524113,Direct Life Insurance Carriers,6311,Life Insurance
page_49,524113,Direct Life Insurance Carriers,6321,Accident and Health Insurance
page_50,524114,Direct Health and Medical Insurance Carriers,6321,Accident and Health Insurance
page_50,524114,Direct Health and Medical Insurance Carriers,6324,Hospital and Medical Service Plans
page_50,524126,Direct Property and Casualty Insurance Carriers,6331,"Fire, Marine, and Casualty Insurance"
page_50,524126,Direct Property and Casualty Insurance Carriers,6351,Surety Insurance
page_50,524127,Direct Title Insurance Carriers,6361,Title Insurance
page_50,524128,"Other Direct Insurance (except Life, Health, and Medical) Carriers",6311,Life Insurance
page_50,524128,"Other Direct Insurance (except Life, Health, and Medical) Carriers",6331,"Fire, Marine, and Casualty Insurance"
page_50,524128,"Other Direct Insurance (except Life, Health, and Medical) Carriers",6351,Surety Insurance
page_50,524128,"Other Direct Insurance (except Life, Health, and Medical) Carriers",6399,"Insurance Carriers, Nec"
page_50,524130,Reinsurance Carriers,6311,Life Insurance
page_50,524130,Reinsurance Carriers,6321,Accident and Health Insurance
page_50,524130,Reinsurance Carriers,6324,Hospital and Medical Service Plans
page_50,524130,Reinsurance Carriers,6331,"Fire, Marine, and Casualty Insurance"
page_50,524130,Reinsurance Carriers,6351,Surety Insurance
page_50,524130,Reinsurance Carriers,6361,Title Insurance
page_50,524210,Insurance Agencies and Brokerages,6411,"Insurance Agents, Brokers, and Service"
page_50,524291,Claims Adjusting,6411,"Insurance Agents, Brokers, and Service"
page_50,524292,Third Party Administration of Insurance and Pension Funds,6371,"Pension, Health, and Welfare Funds"
page_50,524292,Third Party Administration of Insurance and Pension Funds,6411,"Insurance Agents, Brokers, and Service"
page_50,524298,All Other Insurance Related Activities,6411,"Insurance Agents, Brokers, and Service"
page_50,525110,Pension Funds,6371,"Pension, Health, and Welfare Funds"
page_50,525120,Health and Welfare Funds,6371,"Pension, Health, and Welfare Funds"
page_50,525190,Other Insurance Funds,6321,Accident and Health Insurance
page_50,525190,Other Insurance Funds,6324,Hospital and Medical Service Plans
page_50,525190,Other Insurance Funds,6331,"Fire, Marine, and Casualty Insurance"
page_50,525190,Other Insurance Funds,6733,"Trusts, Nec"
page_50,525910,Open-End Investment Funds,6722,"Management Investment, Open-ended"
page_50,525920,"Trusts, Estates, and Agency Accounts",6733,"Trusts, Nec"
page_50,525990,Other Financial Vehicles,6371,"Pension, Health, and Welfare Funds"
page_50,525990,Other Financial Vehicles,6726,"Investment Offices, Nec"
page_50,525990,Other Financial Vehicles,6798,Real Estate Investment Trusts
page_50,531110,Lessors of Residential Buildings and Dwellings,6513,Apartment Building Operators
page_50,531110,Lessors of Residential Buildings and Dwellings,6514,"Dwelling Operators, Except Apartments"
page_50,531110,Lessors of Residential Buildings and Dwellings,6531,Real Estate Agents and Managers
page_50,531110,Lessors of Residential Buildings and Dwellings,6798,Real Estate Investment Trusts
page_50,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),6512,Nonresidential Building Operators
page_51,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),6798,Real Estate Investment Trusts
page_51,531130,Lessors of Miniwarehouses and Self- Storage Units,4225,General Warehousing and Storage
page_51,531130,Lessors of Miniwarehouses and Self- Storage Units,6798,Real Estate Investment Trusts
page_51,531190,Lessors of Other Real Estate Property,6515,Mobile Home Site Operators
page_51,531190,Lessors of Other Real Estate Property,6517,Railroad Property Lessors
page_51,531190,Lessors of Other Real Estate Property,6519,"Real Property Lessors, Nec"
page_51,531190,Lessors of Other Real Estate Property,6798,Real Estate Investment Trusts
page_51,531210,Offices of Real Estate Agents and Brokers,6531,Real Estate Agents and Managers
page_51,531311,Residential Property Managers,6531,Real Estate Agents and Managers
page_51,531312,Nonresidential Property Managers,6531,Real Estate Agents and Managers
page_51,531320,Offices of Real Estate Appraisers,6531,Real Estate Agents and Managers
page_51,531390,Other Activities Related to Real Estate,6531,Real Estate Agents and Managers
page_51,532111,Passenger Car Rental,7514,Passenger Car Rental
page_51,532112,Passenger Car Leasing,7515,Passenger Car Leasing
page_51,532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",7513,"Truck Rental and Leasing, Without Drivers"
page_51,532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",7519,Utility Trailer Rental
page_51,532210,Consumer Electronics and Appliances Rental,7359,"Equipment Rental and Leasing, Nec"
page_51,532281,Formal Wear and Costume Rental,7299,Miscellaneous Personal Services
page_51,532281,Formal Wear and Costume Rental,7819,Services Allied To Motion Pictures
page_51,532282,Video Tape and Disc Rental,7841,Video Tape Rental
page_51,532283,Home Health Equipment Rental,7352,Medical Equipment Rental
page_51,532284,Recreational Goods Rental,7999,"Amusement and Recreation, Nec"
page_51,532289,All Other Consumer Goods Rental,7359,"Equipment Rental and Leasing, Nec"
page_51,532310,General Rental Centers,7359,"Equipment Rental and Leasing, Nec"
page_51,532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",4499,"Water Transportation Services, Nec"
page_51,532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",4741,Rental of Railroad Cars
page_51,532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",7359,"Equipment Rental and Leasing, Nec"
page_51,532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",7353,Heavy Construction Equipment Rental
page_51,532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",7359,"Equipment Rental and Leasing, Nec"
page_51,532420,Office Machinery and Equipment Rental and Leasing,7359,"Equipment Rental and Leasing, Nec"
page_51,532420,Office Machinery and Equipment Rental and Leasing,7377,Computer Rental and Leasing
page_51,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,7352,Medical Equipment Rental
page_52,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,7359,"Equipment Rental and Leasing, Nec"
page_52,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,7819,Services Allied To Motion Pictures
page_52,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,7922,Theatrical Producers and Services
page_52,533110,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),6792,Oil Royalty Traders
page_52,533110,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),6794,Patent Owners and Lessors
page_52,541110,Offices of Lawyers,8111,Legal Services
page_52,541120,Offices of Notaries,541191,Title Abstract and Settlement Offices
page_52,6541,Title abstract Offices,541199,All Other Legal Services
page_52,7389,"Business Services, Nec",541211,Offices of Certified Public Accountants
page_52,8721,"Accounting, Auditing, and Bookkeeping",541213,Tax Preparation Services
page_52,7291,Tax Return Preparation Services,541214,Payroll Services
page_52,7819,Services Allied To Motion Pictures,541214,Payroll Services
page_52,8721,"Accounting, Auditing, and Bookkeeping",541219,Other Accounting Services
page_52,8721,"Accounting, Auditing, and Bookkeeping",541310,Architectural Services
page_52,8712,Architectural Services,541320,Landscape Architectural Services
page_52,0781,Landscape Counseling and Planning,541320,Landscape Architectural Services
page_52,8748,"Business Consulting, Nec",541330,Engineering Services
page_52,8711,Engineering Services,541330,Engineering Services
page_52,8748,"Business Consulting, Nec",541340,Drafting Services
page_52,7389,"Business Services, Nec",541350,Building Inspection Services
page_52,7389,"Business Services, Nec",541360,Geophysical Surveying and Mapping Services
page_52,1081,Metal Mining Services,541360,Geophysical Surveying and Mapping Services
page_52,1382,Oil and Gas Exploration Services,541360,Geophysical Surveying and Mapping Services
page_52,1481,Nonmetallic Mineral Services,541360,Geophysical Surveying and Mapping Services
page_52,8713,Surveying Services,541370,Surveying and Mapping (except Geophysical) Services
page_52,7389,"Business Services, Nec",541370,Surveying and Mapping (except Geophysical) Services
page_52,8713,Surveying Services,541380,Testing Laboratories
page_52,8734,Testing Laboratories,541410,Interior Design Services
page_52,7389,"Business Services, Nec",541420,Industrial Design Services
page_52,7389,"Business Services, Nec",541430,Graphic Design Services
page_52,7336,Commercial Art and Graphic Design,541430,Graphic Design Services
page_52,8099,"Health and Allied Services, Nec",541490,Other Specialized Design Services
page_52,7389,"Business Services, Nec",541511,Custom Computer Programming Services
page_52,7371,Custom Computer Programming Services,541512,Computer Systems Design Services
page_52,7373,Computer Integrated Systems Design,541512,Computer Systems Design Services
page_52,7379,"Computer Related Services, Nec",541513,Computer Facilities Management Services
page_52,7376,Computer Facilities Management,541519,Other Computer Related Services
page_52,7379,"Computer Related Services, Nec",NA,NA
page_53,541611,Administrative Management and General Management Consulting Services,8742,Management Consulting Services
page_53,541612,Human Resources Consulting Services,7361,Employment Agencies
page_53,541612,Human Resources Consulting Services,8742,Management Consulting Services
page_53,541612,Human Resources Consulting Services,8999,"Services, Nec"
page_53,541613,Marketing Consulting Services,8742,Management Consulting Services
page_53,541614,"Process, Physical Distribution, and Logistics Consulting Services",4731,Freight Transportation Arrangement
page_53,541614,"Process, Physical Distribution, and Logistics Consulting Services",8742,Management Consulting Services
page_53,541618,Other Management Consulting Services,8748,"Business Consulting, Nec"
page_53,541620,Environmental Consulting Services,8999,"Services, Nec"
page_53,541690,Other Scientific and Technical Consulting Services,0781,Landscape Counseling and Planning
page_53,541690,Other Scientific and Technical Consulting Services,7819,Services Allied To Motion Pictures
page_53,541690,Other Scientific and Technical Consulting Services,8748,"Business Consulting, Nec"
page_53,541690,Other Scientific and Technical Consulting Services,8999,"Services, Nec"
page_53,541713,Research and Development in Nanotechnology producing prototypes),3721,Aircraft (research and development not
page_53,541713,Research and Development in Nanotechnology (research and development not producing prototypes),3724,Aircraft Engines and Engine Parts
page_53,541713,Research and Development in Nanotechnology NEC (research and development not producing prototypes),3728,"Aircraft Parts and Auxiliary Equipment,"
page_53,541713,Research and Development in Nanotechnology (research and development not producing prototypes),3761,Guided Missiles and Space Vehicles
page_53,541713,Research and Development in Nanotechnology (research and development not producing prototypes),3764,Space Propulsion Units and Parts
page_53,541713,Research and Development in Nanotechnology and development not producing prototypes),3769,"Space Vehicle Equipment, Nec (research"
page_53,541713,Research and Development in Biotechnology (except Nanobiotechnology),8731,Commercial Physical Research
page_53,541713,Research and Development in Biotechnology (except Nanobiotechnology),8733,Noncommercial Research Organizations
page_53,541714,Research and Development in Biotechnology (except Nanobiotechnology),8731,Commercial Physical Research
page_53,541714,Research and Development in Biotechnology (except Nanobiotechnology),8733,Noncommercial Research Organizations
page_53,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",8731,Commercial Physical Research
page_54,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",8733,Noncommercial Research Organizations
page_54,541720,Research and Development in the Social Sciences and Humanities,8732,Commercial Nonphysical Research
page_54,541720,Research and Development in the Social Sciences and Humanities,8733,Noncommercial Research Organizations
page_54,541810,Advertising Agencies,7311,Advertising Agencies
page_54,541820,Public Relations Agencies,8743,Public Relations Services
page_54,541830,Media Buying Agencies,7319,"Advertising, Nec"
page_54,541840,Media Representatives Representatives,7313,"Radio, Television, Publisher"
page_54,541850,Outdoor Advertising,7312,Outdoor Advertising Services
page_54,541850,Outdoor Advertising,7319,"Advertising, Nec"
page_54,541860,Direct Mail Advertising,7331,Direct Mail Advertising Services
page_54,541870,Advertising Material Distribution Services,7319,"Advertising, Nec"
page_54,541870,Advertising Material Distribution Services,7389,"Business Services, Nec"
page_54,541890,Other Services Related to Advertising,5199,"Nondurable Goods, Nec"
page_54,541890,Other Services Related to Advertising,7319,"Advertising, Nec"
page_54,541890,Other Services Related to Advertising,7389,"Business Services, Nec"
page_54,541910,Marketing Research and Public Opinion Polling,8732,Commercial Nonphysical Research
page_54,541921,"Photography Studios, Portrait",7221,"Photographic Studios, Portrait"
page_54,541922,Commercial Photography,7335,Commercial Photography
page_54,541922,Commercial Photography,8099,"Health and Allied Services, Nec"
page_54,541930,Translation and Interpretation Services,7389,"Business Services, Nec"
page_54,541940,Veterinary Services,0741,Veterinary Services For Livestock
page_54,541940,Veterinary Services,0742,"Veterinary Services, Specialties"
page_54,541940,Veterinary Services,8734,Testing Laboratories
page_54,541990,"All Other Professional, Scientific, and Technical Services",4499,"Water Transportation Services, Nec"
page_54,541990,"All Other Professional, Scientific, and Technical Services",7299,Miscellaneous Personal Services
page_54,541990,"All Other Professional, Scientific, and Technical Services",7389,"Business Services, Nec"
page_54,541990,"All Other Professional, Scientific, and Technical Services",8999,"Services, Nec"
page_54,551111,Offices of Bank Holding Companies,6712,Bank Holding Companies
page_54,551112,Offices of Other Holding Companies,6719,"Holding Companies, Nec Managing Offices"
page_54,551114,"Corporate, Subsidiary, and Regional",561110,Office Administrative Services
page_54,8741,Management Services,561210,Facilities Support Services
page_54,8744,Facilities Support Services,561311,Employment Placement Agencies
page_54,7299,Miscellaneous Personal Services,561311,Employment Placement Agencies
page_54,7361,Employment Agencies,561311,Employment Placement Agencies
page_54,7819,Services Allied To Motion Pictures,561311,Employment Placement Agencies
page_54,7922,Theatrical Producers and Services,561312,Executive Search Services
page_54,7361,Employment Agencies,561312,Executive Search Services
page_54,8742,Management Consulting Services,561312,Executive Search Services
page_54,8999,"Services, Nec",561320,Temporary Help Services
page_54,7363,Help Supply Services,NA,NA
page_55,561330,Professional Employer Organizations,7363,Help Supply Services
page_55,561410,Document Preparation Services,7338,Secretarial and Court Reporting
page_55,561410,Document Preparation Services,7389,"Business Services, Nec"
page_55,561421,Telephone Answering Services,7389,"Business Services, Nec"
page_55,561422,Telemarketing Bureaus and Other Contact Centers,7389,"Business Services, Nec"
page_55,561431,Private Mail Centers,7389,"Business Services, Nec"
page_55,561439,Other Business Service Centers (including Copy Shops),7334,Photocopying and Duplicating Services
page_55,561439,Other Business Service Centers (including Copy Shops),7389,"Business Services, Nec"
page_55,561440,Collection Agencies,7322,Adjustment and Collection Services
page_55,561440,Collection Agencies,7389,"Business Services, Nec"
page_55,561450,Credit Bureaus,7323,Credit Reporting Services
page_55,561491,Repossession Services,7389,"Business Services, Nec"
page_55,561492,Court Reporting and Stenotype Services,7338,Secretarial and Court Reporting
page_55,561499,All Other Business Support Services,7389,"Business Services, Nec"
page_55,561510,Travel Agencies,4724,Travel Agencies
page_55,561520,Tour Operators,4725,Tour Operators
page_55,561591,Convention and Visitors Bureaus,7389,"Business Services, Nec"
page_55,561599,All Other Travel Arrangement and Reservation Services,4729,Passenger Transportation Arrangement
page_55,561599,All Other Travel Arrangement and Reservation Services,7389,"Business Services, Nec"
page_55,561599,All Other Travel Arrangement and Reservation Services,7922,Theatrical Producers and Services
page_55,561599,All Other Travel Arrangement and Reservation Services,7999,"Amusement and Recreation, Nec"
page_55,561599,All Other Travel Arrangement and Reservation Services,8699,"Membership Organizations, Nec"
page_55,561611,Investigation Services,7381,Detective and Armored Car Services
page_55,561612,Security Guards and Patrol Services,7381,Detective and Armored Car Services
page_55,561613,Armored Car Services,7381,Detective and Armored Car Services
page_55,561621,Security Systems Services (except Locksmiths),7382,Security Systems Services
page_55,561622,Locksmiths,7699,"Repair Services, Nec"
page_55,561710,Exterminating and Pest Control Services,4959,"Sanitary Services, Nec"
page_55,561710,Exterminating and Pest Control Services,7342,Disinfecting and Pest Control Services
page_55,561720,Janitorial Services,4581,"Airports, Flying Fields, and Services"
page_55,561720,Janitorial Services,7342,Disinfecting and Pest Control Services
page_55,561720,Janitorial Services,7349,"Building Maintenance Services, Nec"
page_55,561730,Landscaping Services,0782,Lawn and Garden Services
page_55,561730,Landscaping Services,0783,Ornamental Shrub and Tree Services
page_55,561740,Carpet and Upholstery Cleaning Services,7217,Carpet and Upholstery Cleaning
page_55,561790,Other Services to Buildings and Dwellings,1799,"Special Trade Contractors, Nec"
page_55,561790,Other Services to Buildings and Dwellings,4959,"Sanitary Services, Nec"
page_55,561790,Other Services to Buildings and Dwellings,7349,"Building Maintenance Services, Nec"
page_55,561790,Other Services to Buildings and Dwellings,7389,"Business Services, Nec"
page_55,561790,Other Services to Buildings and Dwellings,7699,"Repair Services, Nec"
page_55,561910,Packaging and Labeling Services,7389,"Business Services, Nec"
page_55,561920,Convention and Trade Show Organizers,7389,"Business Services, Nec"
page_55,561990,All Other Support Services,7299,Miscellaneous Personal Services
page_56,561990,All Other Support Services,7389,"Business Services, Nec"
page_56,562111,Solid Waste Collection,4212,"Local Trucking, Without Storage"
page_56,562112,Hazardous Waste Collection,4212,"Local Trucking, Without Storage"
page_56,562119,Other Waste Collection,4212,"Local Trucking, Without Storage"
page_56,562211,Hazardous Waste Treatment and Disposal,4953,Refuse Systems
page_56,562212,Solid Waste Landfill,4953,Refuse Systems
page_56,562213,Solid Waste Combustors and Incinerators,4953,Refuse Systems
page_56,562219,Other Nonhazardous Waste Treatment and Disposal,4953,Refuse Systems
page_56,562910,Remediation Services,1799,"Special Trade Contractors, Nec"
page_56,562910,Remediation Services,4959,"Sanitary Services, Nec"
page_56,562920,Materials Recovery Facilities,4953,Refuse Systems
page_56,562991,Septic Tank and Related Services,7359,"Equipment Rental and Leasing, Nec"
page_56,562991,Septic Tank and Related Services,7699,"Repair Services, Nec"
page_56,562998,All Other Miscellaneous Waste Management Services,4959,"Sanitary Services, Nec"
page_56,562998,All Other Miscellaneous Waste Management Services,7699,"Repair Services, Nec"
page_56,611110,Elementary and Secondary Schools,8211,Elementary and Secondary Schools
page_56,611210,Junior Colleges,8222,Junior Colleges
page_56,611310,"Colleges, Universities, and Professional Schools",8221,Colleges and Universities
page_56,611410,Business and Secretarial Schools,8244,Business and Secretarial Schools
page_56,611420,Computer Training,8243,Data Processing Schools
page_56,611430,Professional and Management Development Training,8299,Schools and Educational Services
page_56,611511,Cosmetology and Barber Schools,7231,Beauty Shops
page_56,611511,Cosmetology and Barber Schools,7241,Barber Shops
page_56,611512,Flight Training,8249,"Vocational Schools, Nec"
page_56,611512,Flight Training,8299,Schools and Educational Services
page_56,611513,Apprenticeship Training,8249,"Vocational Schools, Nec"
page_56,611519,Other Technical and Trade Schools,8243,Data Processing Schools
page_56,611519,Other Technical and Trade Schools,8249,"Vocational Schools, Nec"
page_56,611519,Other Technical and Trade Schools,8299,Schools and Educational Services
page_56,611610,Fine Arts Schools,7911,"Dance Studios, Schools, and Halls"
page_56,611610,Fine Arts Schools,8299,Schools and Educational Services
page_56,611620,Sports and Recreation Instruction,7999,"Amusement and Recreation, Nec"
page_56,611620,Sports and Recreation Instruction,8299,Schools and Educational Services
page_56,611630,Language Schools,8299,Schools and Educational Services
page_56,611691,Exam Preparation and Tutoring,8299,Schools and Educational Services
page_56,611692,Automobile Driving Schools,8299,Schools and Educational Services
page_56,611699,All Other Miscellaneous Schools and Instruction,7999,"Amusement and Recreation, Nec"
page_56,611699,All Other Miscellaneous Schools and Instruction,8299,Schools and Educational Services
page_56,611710,Educational Support Services,8299,Schools and Educational Services
page_56,611710,Educational Support Services,8748,"Business Consulting, Nec"
page_56,621111,Offices of Physicians (except Mental Health Specialists),8011,Offices and Clinics of Medical Doctors
page_56,621111,Offices of Physicians (except Mental Health Specialists) Physicians,8031,Offices and Clinics of Osteopathic
page_57,621112,"Offices of Physicians, Mental Health Specialists",8011,Offices and Clinics of Medical Doctors
page_57,621112,"Offices of Physicians, Mental Health Specialists Physicians",8031,Offices and Clinics of Osteopathic
page_57,621210,Offices of Dentists,8021,Offices and Clinics of Dentists
page_57,621310,Offices of Chiropractors,8041,Offices and Clinics of Chiropractors
page_57,621320,Offices of Optometrists,8042,Offices and Clinics of Optometrists
page_57,621330,Offices of Mental Health Practitioners (except Physicians),8049,Offices of Health Practitioner
page_57,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",8049,Offices of Health Practitioner
page_57,621391,Offices of Podiatrists,8043,Offices and Clinics of Podiatrists
page_57,621399,Offices of All Other Miscellaneous Health Practitioners,8049,Offices of Health Practitioner
page_57,621399,Offices of All Other Miscellaneous Health Practitioners,8093,"Specialty Outpatient Clinics, Nec"
page_57,621410,Family Planning Centers,8093,"Specialty Outpatient Clinics, Nec"
page_57,621410,Family Planning Centers,8099,"Health and Allied Services, Nec"
page_57,621420,Outpatient Mental Health and Substance Abuse Centers,8093,"Specialty Outpatient Clinics, Nec"
page_57,621491,HMO Medical Centers,8011,Offices and Clinics of Medical Doctors
page_57,621492,Kidney Dialysis Centers,8092,Kidney Dialysis Centers
page_57,621493,Freestanding Ambulatory Surgical and Emergency Centers,8011,Offices and Clinics of Medical Doctors
page_57,621498,All Other Outpatient Care Centers,8093,"Specialty Outpatient Clinics, Nec"
page_57,621511,Medical Laboratories,8071,Medical Laboratories
page_57,621512,Diagnostic Imaging Centers,8071,Medical Laboratories
page_57,621610,Home Health Care Services,8082,Home Health Care Services
page_57,621910,Ambulance Services,4119,"Local Passenger Transportation, Nec"
page_57,621910,Ambulance Services,4522,"Air Transportation, Nonscheduled"
page_57,621991,Blood and Organ Banks,8099,"Health and Allied Services, Nec"
page_57,621999,All Other Miscellaneous Ambulatory Health Care Services,8099,"Health and Allied Services, Nec"
page_57,622110,General Medical and Surgical Hospitals,8062,General Medical and Surgical Hospitals
page_57,622110,General Medical and Surgical Hospitals,8069,"Specialty Hospitals, Except Psychiatric"
page_57,622210,Psychiatric and Substance Abuse Hospitals,8063,Psychiatric Hospitals
page_57,622210,Psychiatric and Substance Abuse Hospitals,8069,"Specialty Hospitals, Except Psychiatric"
page_57,622310,Specialty (except Psychiatric and Substance Abuse) Hospitals,8069,"Specialty Hospitals, Except Psychiatric"
page_57,623110,Nursing Care Facilities (Skilled Nursing Facilities),8051,Skilled Nursing Care Facilities
page_57,623110,Nursing Care Facilities (Skilled Nursing Facilities),8052,Intermediate Care Facilities
page_57,623110,Nursing Care Facilities (Skilled Nursing Facilities),8059,"Nursing and Personal Care, Nec"
page_57,623210,Residential Intellectual and Developmental Disability Facilities,8051,Skilled Nursing Care Facilities
page_57,623210,Residential Intellectual and Developmental Disability Facilities,8052,Intermediate Care Facilities
page_58,623210,Residential Intellectual and Developmental Disability Facilities,8059,"Nursing and Personal Care, Nec"
page_58,623210,Residential Intellectual and Developmental Disability Facilities,8361,Residential Care
page_58,623220,Residential Mental Health and Substance Abuse Facilities,8361,Residential Care
page_58,623311,Continuing Care Retirement Communities,8051,Skilled Nursing Care Facilities
page_58,623311,Continuing Care Retirement Communities,8052,Intermediate Care Facilities
page_58,623311,Continuing Care Retirement Communities,8059,"Nursing and Personal Care, Nec"
page_58,623312,Assisted Living Facilities for the Elderly,8361,Residential Care
page_58,623990,Other Residential Care Facilities,8361,Residential Care
page_58,624110,Child and Youth Services,8322,Individual and Family Services
page_58,624120,Services for the Elderly and Persons with Disabilities,8322,Individual and Family Services
page_58,624190,Other Individual and Family Services,8322,Individual and Family Services
page_58,624210,Community Food Services,8322,Individual and Family Services
page_58,624221,Temporary Shelters,8322,Individual and Family Services
page_58,624229,Other Community Housing Services,8322,Individual and Family Services
page_58,624230,Emergency and Other Relief Services,8322,Individual and Family Services
page_58,624310,Vocational Rehabilitation Services,8331,Job Training and Related Services
page_58,624410,Child Day Care Services,8351,Child Day Care Services
page_58,711110,Theater Companies and Dinner Theaters,5812,Eating Places
page_58,711110,Theater Companies and Dinner Theaters,7922,Theatrical Producers and Services
page_58,711120,Dance Companies,7922,Theatrical Producers and Services
page_58,711130,Musical Groups and Artists,7929,Entertainers and Entertainment Groups
page_58,711190,Other Performing Arts Companies,7929,Entertainers and Entertainment Groups
page_58,711190,Other Performing Arts Companies,7999,"Amusement and Recreation, Nec"
page_58,711211,Sports Teams and Clubs,7941,"Sports Clubs, Managers, and Promoters"
page_58,711212,Racetracks,7948,"Racing, Including Track Operation"
page_58,711219,Other Spectator Sports,7948,"Racing, Including Track Operation"
page_58,711219,Other Spectator Sports,7999,"Amusement and Recreation, Nec"
page_58,711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",6512,Nonresidential Building Operators
page_58,711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",7389,"Business Services, Nec"
page_58,711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",7922,Theatrical Producers and Services
page_58,711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",7941,"Sports Clubs, Managers, and Promoters"
page_58,711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",7999,"Amusement and Recreation, Nec"
page_58,711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities",7389,"Business Services, Nec"
page_58,711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities",7922,Theatrical Producers and Services
page_58,711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities",7941,"Sports Clubs, Managers, and Promoters"
page_58,711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities",7999,"Amusement and Recreation, Nec"
page_58,711410,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",7389,"Business Services, Nec"
page_59,711410,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",7922,Theatrical Producers and Services
page_59,711410,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",7941,"Sports Clubs, Managers, and Promoters"
page_59,711510,"Independent Artists, Writers, and Performers",7383,News Syndicates
page_59,711510,"Independent Artists, Writers, and Performers",7699,"Repair Services, Nec"
page_59,711510,"Independent Artists, Writers, and Performers",7819,Services Allied To Motion Pictures
page_59,711510,"Independent Artists, Writers, and Performers",7922,Theatrical Producers and Services
